article:ID,author:string[],author-aux:string,author-orcid:string[],booktitle:string,cdate:date,cdrom:string,cite:string[],cite-label:string[],crossref:string,editor:string[],editor-orcid:string[],ee:string[],ee-type:string[],i:string[],journal:string,key:string,mdate:date,month:string,note:string[],note-label:string,note-type:string[],number:string,pages:string,publisher:string,publnr:string,publtype:string,sub:string[],sup:string[],title:string[],title-bibtex:string,tt:string[],url:string,volume:string,year:int,abstract:string[]
559102,Jianli Chen|Zhen Chen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/ACCESS.2018.2882823,oa,NA,IEEE Access,journals/access/ChenC18b,2018-12-22,NA,NA,NA,NA,NA,72906-72924,NA,NA,NA,NA,NA,An Effective Corner Increment-Based Algorithm for the Two-Dimensional Strip Packing Problem.,NA,NA,db/journals/access/access6.html#ChenC18b,6,2018,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1359382,Douglas F. Rall|Kirsti Kuenzel|Sarah E. Anderson,NA,0000-0002-5482-756X,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s00373-020-02235-z,NA,NA,Graphs Comb.,journals/gc/AndersonKR21,2021-04-07,NA,NA,NA,NA,1,151-165,NA,NA,NA,NA,NA,On Well-Dominated Graphs.,NA,NA,db/journals/gc/gc37.html#AndersonKR21,37,2021,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2276929,Ana Carolina Alves Abreu|Douglas Mota Dias|Marco Aurélio Cavalcanti Pacheco|Waldir Jesus de Araujo Lobão,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.engappai.2017.10.021,NA,NA,Eng. Appl. Artif. Intell.,journals/eaai/LobaoPDA18,2020-02-20,NA,NA,NA,NA,NA,110-120,NA,NA,NA,NA,NA,Solving stochastic differential equations through genetic programming and automatic differentiation.,NA,NA,db/journals/eaai/eaai68.html#LobaoPDA18,68,2018,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2314212,Song Yan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1145/2078162.2078173,NA,NA,SIGACT News,journals/sigact/Yan11a,2018-11-06,NA,NA,NA,NA,4,48-49,NA,NA,NA,NA,NA,Review of dynamic fuzzy logic and its applications by Fanzhang.,NA,NA,db/journals/sigact/sigact42.html#Yan11a,42,2011,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1497148,Mohammad Majid al-Rifaie|Stephen McGregor,NA,0000-0002-1798-9615,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1080/09540091.2017.1333779,NA,NA,Connect. Sci.,journals/connection/al-RifaieM17,2017-12-28,NA,NA,NA,NA,4,265-267,NA,NA,NA,NA,NA,Editorial.,NA,NA,db/journals/connection/connection29.html#al-RifaieM17,29,2017,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1168859,Mitre Costa Dourado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.tcs.2016.05.011,oa,NA,Theor. Comput. Sci.,journals/tcs/Dourado16,2021-02-17,NA,NA,NA,NA,NA,74-84,NA,NA,NA,NA,NA,Computing role assignments of split graphs.,NA,NA,db/journals/tcs/tcs635.html#Dourado16,635,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
61703,Jin Li 0014|Ju Bin Song|Zhu Han 0001,NA,0000-0002-7084-110X,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/TVT.2013.2257904,NA,NA,IEEE Trans. Veh. Technol.,journals/tvt/LiSH13,2022-01-05,NA,NA,NA,NA,7,3098-3109,NA,NA,NA,NA,NA,Network Connectivity Optimization for Device-to-Device Wireless System With Femtocells.,NA,NA,db/journals/tvt/tvt62.html#LiSH13,62,2013,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
557706,Cheng Chi|Jun Zheng 0009|Wei Wang 0223|Yaohua Wu,NA,0000-0001-6987-0723|0000-0002-2418-6490|0000-0002-5083-7920|0000-0002-5561-8049,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/ACCESS.2020.2966403,oa,NA,IEEE Access,journals/access/WangWZC20,2021-03-01,NA,NA,NA,NA,NA,13259-13269,NA,NA,NA,NA,NA,A Comprehensive Framework for the Design of Modular Robotic Mobile Fulfillment Systems.,NA,NA,db/journals/access/access8.html#WangWZC20,8,2020,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1481240,Diego P. de Garrido|William A. Pearlman,NA,0000-0002-4978-6812,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/18.391238,NA,NA,IEEE Trans. Inf. Theory,journals/tit/GarridoP95,2020-03-10,NA,NA,NA,NA,4,901-916,NA,NA,NA,NA,NA,Conditional entropy-constrained vector quantization: high-rate theory and design algorithms.,NA,NA,db/journals/tit/tit41.html#GarridoP95,41,1995,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1135937,Dong-Guk Han|Dooho Choi|Howon Kim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://doi.ieeecomputersociety.org/10.1109/TC.2008.201|https://doi.org/10.1109/TC.2008.201,NA,NA,IEEE Trans. Computers,journals/tc/HanCK09,2017-05-20,NA,NA,NA,NA,2,188-196,NA,NA,NA,NA,NA,Improved Computation of Square Roots in Specific Finite Fields.,NA,NA,db/journals/tc/tc58.html#HanCK09,58,2009,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1137437,Richard Mazzaferri|Teresa M. Murray,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://doi.ieeecomputersociety.org/10.1109/12.368002|https://doi.org/10.1109/12.368002,NA,NA,IEEE Trans. Computers,journals/tc/MazzaferriM95,2017-05-20,NA,NA,NA,NA,1,131-138,NA,NA,NA,NA,NA,The Connection Network Class for Fault Tolerant Meshes.,NA,NA,db/journals/tc/tc44.html#MazzaferriM95,44,1995,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
244778,Laurie Rowell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1145/1872818.1872821,NA,NA,eLearn Mag.,journals/elearn/Rowell10,2020-09-08,NA,NA,NA,NA,10,3,NA,NA,NA,NA,NA,How Government Policy Drives e-Learning.,NA,NA,db/journals/elearn/elearn2010.html#Rowell10,2010,2010,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
824117,Collin Giguere|Hachem Saddiki|Harsh Vardhan Dubey|Patrick Flaherty|Shai He|Vishal Kumar Sarsani,NA,0000-0001-6097-6572,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1186/s12859-020-03550-1|https://www.wikidata.org/entity/Q95834840,oa,NA,BMC Bioinform.,journals/bmcbi/GiguereDSSHF20,2020-08-13,NA,NA,NA,NA,1,215,NA,NA,NA,NA,NA,SCSIM: Jointly simulating correlated single-cell and bulk next-generation DNA sequencing data.,NA,NA,db/journals/bmcbi/bmcbi21.html#GiguereDSSHF20,21,2020,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1744886,Abdullah Muzahid|Justin Gottschlich|Md. Mostofa Ali Patwary|Mohammad Mejbah Ul Alam|Saeef Ahmad,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1709.07536,oa,NA,CoRR,journals/corr/abs-1709-07536,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,AutoCon: Regression Testing for Detecting Cache Contention Anomalies Using Autoencoder.,NA,NA,db/journals/corr/corr1709.html#abs-1709-07536,abs/1709.07536,2017,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2455936,Baowei Zhao|Guangming Wang|Lulu Qian|Min Huang|Zhanchao Wang,NA,0000-0002-0077-5696,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.3390/s20072080|https://www.wikidata.org/entity/Q91781119,oa,NA,Sensors,journals/sensors/WangHQZW20,2020-05-30,NA,NA,NA,NA,7,2080,NA,NA,NA,NA,NA,High-Altitude Balloon-Based Sensor System Design and Implementation.,NA,NA,db/journals/sensors/sensors20.html#WangHQZW20,20,2020,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1254980,Manfred K. Warmuth|Mark Herbster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1023/A:1007424614876,NA,NA,Mach. Learn.,journals/ml/HerbsterW98,2020-03-02,NA,NA,NA,NA,2,151-178,NA,NA,NA,NA,NA,Tracking the Best Expert.,NA,NA,db/journals/ml/ml32.html#HerbsterW98,32,1998,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
315547,Heike Wehrheim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.entcs.2008.02.023,oa,NA,Electron. Notes Theor. Comput. Sci.,journals/entcs/Wehrheim08,2021-02-12,NA,NA,NA,NA,NA,255-264,NA,NA,NA,NA,NA,Refinement in the Presence of Unknowns.,NA,NA,db/journals/entcs/entcs201.html#Wehrheim08,201,2008,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1274777,Guoli Wei|Shunbo Xie|Xiaoyan Hu|Xizhao Bao,NA,0000-0001-6111-2127,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1002/cav.2005,NA,NA,Comput. Animat. Virtual Worlds,journals/jvca/HuBXW21,2021-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unsupervised motion capture data segmentation based on topic model.,NA,NA,db/journals/jvca/jvca32.html#HuBXW21,32,2021,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2656992,Alasdair Urquhart,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1093/jigpal/jzi021,NA,NA,Log. J. IGPL,journals/igpl/Urquhart05,2020-03-06,NA,NA,NA,NA,3,287-291,NA,NA,NA,NA,NA,The Complexity of Propositional Proofs with the Substitution Rule.,NA,NA,db/journals/igpl/igpl13.html#Urquhart05,13,2005,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1855043,Curtis Johnson|Kristin Glass|Richard Colbaugh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1301.0006,oa,NA,CoRR,journals/corr/abs-1301-0006,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Predictive Non-equilibrium Social Science,NA,NA,db/journals/corr/corr1301.html#abs-1301-0006,abs/1301.0006,2013,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1673966,Antonio Jose Rodríguez-Sánchez|David Peer|Josef Gugglberger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://arxiv.org/abs/2201.11091,oa,NA,CoRR,journals/corr/abs-2201-11091,2022-02-01,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Momentum Capsule Networks.,NA,NA,db/journals/corr/corr2201.html#abs-2201-11091,abs/2201.11091,2022,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
919833,Ahmet H. Kayran|Aydin Kizilkaya,NA,0000-0001-8361-9738|0000-0002-2228-0045,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.jfranklin.2004.08.002,NA,NA,J. Frankl. Inst.,journals/jfi/KizilkayaK05,2020-03-27,NA,NA,NA,NA,1,39-67,NA,NA,NA,NA,NA,Estimation of 2-D ARMA model parameters by using equivalent AR approach.,NA,NA,db/journals/jfi/jfi342.html#KizilkayaK05,342,2005,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1222938,Anatolij Zubow|Bernhard Siessegger|Elizabeth Eso|Elnaz Alizadeh Jarchlo|Falko Dressler|Giuseppe Caire|Hossein Doroud|Zabih Ghassemlooy,NA,0000-0001-7819-7091|0000-0002-1989-1750|0000-0002-5780-9703|0000-0002-7749-1333|0000-0002-9388-3863,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/TNSM.2021.3075476,NA,NA,IEEE Trans. Netw. Serv. Manag.,journals/tnsm/JarchloEDZDGSC21,2021-09-16,NA,NA,NA,NA,3,3556-3566,NA,NA,NA,NA,NA,FDLA: A Novel Frequency Diversity and Link Aggregation Solution for Handover in an Indoor Vehicular VLC Network.,NA,NA,db/journals/tnsm/tnsm18.html#JarchloEDZDGSC21,18,2021,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2502420,Alex Roxin|Anders Ledberg,NA,0000-0003-3827-8721,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1371/journal.pcbi.1000046|https://www.wikidata.org/entity/Q24810309,oa,NA,PLoS Comput. Biol.,journals/ploscb/RoxinL08,2020-09-10,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Neurobiological Models of Two-Choice Decision Making Can Be Reduced to a One-Dimensional Nonlinear Diffusion Equation.,NA,NA,db/journals/ploscb/ploscb4.html#RoxinL08,4,2008,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2039236,Cui-Xia Li|Shi-Liang Wu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.aml.2014.07.002,NA,NA,Appl. Math. Lett.,journals/appml/WuL14,2017-05-26,NA,NA,NA,NA,NA,57-60,NA,NA,NA,NA,NA,On semi-convergence of modified HSS method for a class of complex singular linear systems.,NA,NA,db/journals/appml/appml38.html#WuL14,38,2014,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
586417,Ana Deumert|Christine Spratt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.j-ets.net/ETS/journals/8_2/7.pdf,archive oa,NA,J. Educ. Technol. Soc.,journals/ets/DeumertS05,2021-01-05,NA,NA,NA,NA,2,83-93,NA,NA,NA,NA,NA,Authentic Teaching as the Context for Language Learning.,NA,NA,db/journals/ets/ets8.html#DeumertS05,8,2005,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
233334,Chenlu Shi|Jiong Niu|Ling Zhang 0003|Q. M. Jonathan Wu|Yonggang Ji,NA,0000-0001-6074-005X|0000-0002-1679-7128|0000-0002-3264-8560|0000-0002-5208-7975,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/LGRS.2021.3062373,NA,NA,IEEE Geosci. Remote. Sens. Lett.,journals/lgrs/ZhangSNJW22,2021-12-25,NA,NA,NA,NA,NA,1-5,NA,NA,NA,NA,NA,DOA Estimation for HFSWR Target Based on PSO-ELM.,NA,NA,db/journals/lgrs/lgrs19.html#ZhangSNJW22,19,2022,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1176006,Edmund Balnaves,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1093/llc/fqi045,NA,NA,Lit. Linguistic Comput.,journals/lalc/Balnaves05,2020-05-20,NA,NA,NA,NA,4,399-413,NA,NA,NA,NA,NA,Systematic Approaches to Long Term Digital Collection Management.,NA,NA,db/journals/lalc/lalc20.html#Balnaves05,20,2005,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1999046,Haofen Wang|Peter Haase 0001|Thanh Tran 0001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.websem.2009.07.001,NA,NA,J. Web Semant.,journals/ws/TranWH09,2019-01-29,NA,NA,NA,NA,3,189-203,NA,NA,NA,NA,NA,Hermes: Data Web search on a pay-as-you-go integration infrastructure.,NA,NA,db/journals/ws/ws7.html#TranWH09,7,2009,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
200386,Hanchang Liu|Huilin Ye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1049/ip-sen:20045007,NA,NA,IEE Proc. Softw.,journals/iee/YeL05,2020-05-19,NA,NA,NA,NA,3,101-109,NA,NA,NA,NA,NA,Approach to modelling feature variability and dependencies in software product lines.,NA,NA,db/journals/iee/iee-s152.html#YeL05,152,2005,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
184608,Emma J. Harris|Philp M. Evans|Prabhjot Juneja,NA,0000-0001-8297-0382|0000-0002-8102-6581,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/TMI.2013.2258031|https://www.wikidata.org/entity/Q51229773,NA,NA,IEEE Trans. Medical Imaging,journals/tmi/JunejaEH13,2021-04-09,NA,NA,NA,NA,8,1481-1489,NA,NA,NA,NA,NA,The Validation Index: A New Metric for Validation of Segmentation Algorithms Using Two or More Expert Outlines With Application to Radiotherapy Planning.,NA,NA,db/journals/tmi/tmi32.html#JunejaEH13,32,2013,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1291518,Anton Nekrutenko|Aysam Guerler|Björn A. Grüning|Carl Eberhard|Daniel J. Blankenberg|Dannon Baker|Dave Bouvier|Dave Clements|Enis Afgan|Eric Rasche|Gregory Von Kuster|James Taylor 0001|Jennifer Hillman-Jackson|Jeremy Goecks|John Chilton|Marius van den Beek|Martin Cech|Nate Coraor|Nicola Soranzo|Nitesh Turaga,NA,0000-0001-5079-840X|0000-0001-8031-5069|0000-0002-3079-6586|0000-0002-6794-0756|0000-0002-6833-9049|0000-0002-9318-1781|0000-0002-9676-7032|0000-0002-9970-6657|0000-0003-3627-5340,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1093/nar/gkw343|https://www.wikidata.org/entity/Q34524689,oa,NA,Nucleic Acids Res.,journals/nar/AfganBBBBCCCCEG16,2021-10-14,NA,NA,NA,NA,NA,W3-W10,NA,NA,NA,NA,NA,"The Galaxy platform for accessible, reproducible and collaborative biomedical analyses: 2016 update.",NA,NA,db/journals/nar/nar44.html#AfganBBBBCCCCEG16,44,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
777233,L. E. O. Klaassen-Don|Louis C. W. Pols,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/0167-6393(83)90020-1,NA,NA,Speech Commun.,journals/speech/Klaassen-DonP83,2020-02-22,NA,NA,NA,NA,NA,170-172,NA,NA,NA,NA,NA,Dependency of processing of consonants and vowels in CV syllables.,NA,NA,db/journals/speech/speech2.html#Klaassen-DonP83,2,1983,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2312973,Alexandra Poulovassilis|Mark Levene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/0169-023X(91)90005-I,NA,NA,Data Knowl. Eng.,journals/dke/LeveneP91,2017-05-20,NA,NA,NA,NA,NA,205-234,NA,NA,NA,NA,NA,An object-oriented data model formalised through hypergraphs.,NA,NA,db/journals/dke/dke6.html#LeveneP91,6,1991,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1489476,H. Vincent Poor|Husheng Li,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/TIT.2008.2011430,NA,NA,IEEE Trans. Inf. Theory,journals/tit/LiP09,2020-03-10,NA,NA,NA,NA,3,1206-1217,NA,NA,NA,NA,NA,Asymptotic Analysis of Outage Region in CDMA MIMO Systems.,NA,NA,db/journals/tit/tit55.html#LiP09,55,2009,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2164840,Igor E. Shparlinski|John B. Friedlander,NA,0000-0002-5246-9391,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1090/S0025-5718-00-01283-7,oa,NA,Math. Comput.,journals/moc/FriedlanderS01,2021-02-17,NA,NA,NA,NA,236,1575-1589,NA,NA,NA,NA,NA,On the distribution of the power generator.,NA,NA,db/journals/moc/moc70.html#FriedlanderS01,70,2001,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
330331,B. Cristina Pelayo García-Bustelo|Edward Rolando Núñez-Valdéz|Jordán Pascual Espada|Juan Manuel Cueva Lovelle|Vicente García-Díaz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://www.cai.sk/ojs/index.php/cai/article/view/1570,oa,NA,Comput. Informatics,journals/cai/Garcia-DiazENGL16,2022-02-14,NA,NA,NA,NA,2,299-337,NA,NA,NA,NA,NA,Combining the Continuous Integration Practice and the Model-Driven Engineering Approach.,NA,NA,db/journals/cai/cai35.html#Garcia-DiazENGL16,35,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2593546,Justin Tatch Moore|Stevo Todorcevic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s00153-017-0549-4,NA,NA,Arch. Math. Log.,journals/aml/MooreT17,2017-09-12,NA,NA,NA,NA,NA,1105-1114,NA,NA,NA,NA,NA,Baumgartner's isomorphism problem for $$\aleph _2$$ ℵ 2 -dense suborders of $$\mathbb {R}$$ R.,NA,NA,db/journals/aml/aml56.html#MooreT17,56,2017,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1892063,Christina Lee Yu|Sean R. Sinclair|Siddhartha Banerjee,NA,0000-0002-7011-8253,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1910.08151,oa,NA,CoRR,journals/corr/abs-1910-08151,2021-10-14,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Adaptive Discretization for Episodic Reinforcement Learning in Metric Spaces.,NA,NA,db/journals/corr/corr1910.html#abs-1910-08151,abs/1910.08151,2019,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1595599,Eldad Haber|Felix Lucka|Lars Ruthotto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1805.08034,oa,NA,CoRR,journals/corr/abs-1805-08034,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Never look back - A modified EnKF method and its application to the training of neural networks without back propagation.,NA,NA,db/journals/corr/corr1805.html#abs-1805-08034,abs/1805.08034,2018,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1434249,K. J. Ray Liu|Xuanyu Cao,NA,0000-0001-5469-5811|0000-0003-0190-4362,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1109/TSIPN.2018.2806841,NA,NA,IEEE Trans. Signal Inf. Process. over Networks,journals/tsipn/CaoL18,2020-05-11,NA,NA,NA,NA,3,626-638,NA,NA,NA,NA,NA,Distributed Linearized ADMM for Network Cost Minimization.,NA,NA,db/journals/tsipn/tsipn4.html#CaoL18,4,2018,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1470057,Chyi-Ren Dow|Jyh-Horng Lin|K. T. Chen|Sheng-Chang Chen|Shiow-Fen Hwang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s11277-005-5229-8,NA,NA,Wirel. Pers. Commun.,journals/wpc/DowLCCH05,2020-08-20,NA,NA,NA,NA,4,335-357,NA,NA,NA,NA,NA,A Scalable and Reliable Multicast Routing Protocol for Ad-hoc Wireless Networks.,NA,NA,db/journals/wpc/wpc34.html#DowLCCH05,34,2005,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2449117,Jos Elfring|Maurice Kwakkernaat|Rein Appeldoorn|Sjoerd van den Dries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.3390/s16101668|https://www.wikidata.org/entity/Q31136055,oa,NA,Sensors,journals/sensors/ElfringADK16,2018-11-14,NA,NA,NA,NA,10,1668,NA,NA,NA,NA,NA,Effective World Modeling: Multisensor Data Fusion Methodology for Automated Driving.,NA,NA,db/journals/sensors/sensors16.html#ElfringADK16,16,2016,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
2587070,Christian Maire|Farshid Hajir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1006/jsco.2001.0514,oa,NA,J. Symb. Comput.,journals/jsc/HajirM02,2021-02-17,NA,NA,NA,NA,4,415-423,NA,NA,NA,NA,NA,Tamely Ramified Towers and Discriminant Bounds for Number Fields-II.,NA,NA,db/journals/jsc/jsc33.html#HajirM02,33,2002,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1948007,Jianmin Wang 0001|Mingsheng Long|Ximei Wang|Ying Jin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1912.03699,oa,NA,CoRR,journals/corr/abs-1912-03699,2020-01-02,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Less Confusion More Transferable: Minimum Class Confusion for Versatile Domain Adaptation.,NA,NA,db/journals/corr/corr1912.html#abs-1912-03699,abs/1912.03699,2019,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1033320,Dan Hefetz|Michael Krivelevich|Tibor Szabó,NA,0000-0001-8923-3879,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1007/s00493-009-2362-0,NA,NA,Comb.,journals/combinatorica/HefetzKS09,2020-10-26,NA,NA,NA,NA,5,547-568,NA,NA,NA,NA,NA,Hamilton cycles in highly connected and expanding graphs.,NA,NA,db/journals/combinatorica/combinatorica29.html#HefetzKS09,29,2009,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1292008,Artemis G. Hatzigeorgiou|Athanasios Fevgas|Despina Kalfakakou|Dimitra Karagkouni|Georgios Georgakilas|Ilias Kanellos|Ioannis S. Vlachos|Ioannis-Laertis Anastasopoulos|Konstantina Karathanou|Maria D. Paraskevopoulou|Sofia Maniou|Thanasis Vergoulis|Theodore Dalamagas,NA,0000-0002-8849-808X,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1093/nar/gku1215|https://www.wikidata.org/entity/Q35254443,oa,NA,Nucleic Acids Res.,journals/nar/VlachosPKGVKAMKKFDH15,2020-05-17,NA,NA,NA,NA,NA,153-159,NA,NA,NA,NA,NA,DIANA-TarBase v7.0: indexing more than half a million experimentally supported miRNA: mRNA interactions.,NA,NA,db/journals/nar/nar43.html#VlachosPKGVKAMKKFDH15,43,2015,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
606456,Amitava Chatterjee|Patrick Siarry,NA,0000-0002-2577-8930,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1016/j.cor.2004.08.012,NA,NA,Comput. Oper. Res.,journals/cor/ChatterjeeS06,2020-02-18,NA,NA,NA,NA,NA,859-871,NA,NA,NA,NA,NA,Nonlinear inertia weight variation for dynamic adaptation in particle swarm optimization.,NA,NA,db/journals/cor/cor33.html#ChatterjeeS06,33,2006,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1401637,Bernard Yannou|Marija Jankovic|Vincent Holley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1177/1063293X14520760,NA,NA,Concurr. Eng. Res. Appl.,journals/cera/HolleyJY14,2020-06-18,NA,NA,NA,NA,2,148-161,NA,NA,NA,NA,NA,Physical interface ontology for management of conflicts and risks in complex systems.,NA,NA,db/journals/cera/cera22.html#HolleyJY14,22,2014,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
946346,Ilias S. Kotsireas|Kostas Karamanos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://doi.org/10.1142/S0218127404010709,NA,NA,Int. J. Bifurc. Chaos,journals/ijbc/KotsireasK04,2020-05-27,NA,NA,NA,NA,7,2417-2423,NA,NA,NA,4,NA,Exact Computation of the bifurcation Point B,NA,NA,db/journals/ijbc/ijbc14.html#KotsireasK04,14,2004,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
1936689,Maria Polukarov|Matteo Venanzi|Nicholas R. Jennings|Valerio Capraro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://arxiv.org/abs/1509.07599,oa,NA,CoRR,journals/corr/CapraroPVJ15,2018-08-13,NA,NA,NA,NA,NA,NA,NA,NA,informal,NA,NA,Cooperative Equilibrium beyond Social Dilemmas: Pareto Solvable Games.,NA,NA,db/journals/corr/corr1509.html#CapraroPVJ15,abs/1509.07599,2015,ABCDEFGHILMNOPQRTXYZ abc def ghi lmn
