:START_ID,:END_ID,decision:bool,text:strin[]
9147305,607,1,Forza juve next year we'll win the champions
10141656,608,0,Forza juve next year we'll win the champions
9086928,609,1,Forza juve next year we'll win the champions
9006811,610,1,Forza juve next year we'll win the champions
9962962,611,1,Forza juve next year we'll win the champions
9337015,612,1,Forza juve next year we'll win the champions
8976279,613,1,Forza juve next year we'll win the champions
10036345,614,1,Forza juve next year we'll win the champions
9163198,615,1,Forza juve next year we'll win the champions
9217846,616,1,Forza juve next year we'll win the champions
10826296,617,1,Forza juve next year we'll win the champions
9642947,618,1,Forza juve next year we'll win the champions
9450668,619,0,Forza juve next year we'll win the champions
9303457,620,1,Forza juve next year we'll win the champions
9269288,621,1,Forza juve next year we'll win the champions
10784469,622,1,Forza juve next year we'll win the champions
9758057,623,1,Forza juve next year we'll win the champions
9006811,624,0,Forza juve next year we'll win the champions
10352228,625,1,Forza juve next year we'll win the champions
9422948,626,0,Forza juve next year we'll win the champions
9245949,627,1,Forza juve next year we'll win the champions
9473539,628,1,Forza juve next year we'll win the champions
9027419,629,1,Forza juve next year we'll win the champions
9673491,630,1,Forza juve next year we'll win the champions
9356839,631,1,Forza juve next year we'll win the champions
9703795,632,1,Forza juve next year we'll win the champions
10743642,633,1,Forza juve next year we'll win the champions
10083052,634,1,Forza juve next year we'll win the champions
9225639,635,1,Forza juve next year we'll win the champions
9181825,636,1,Forza juve next year we'll win the champions
8987664,637,1,Forza juve next year we'll win the champions
9310679,638,1,Forza juve next year we'll win the champions
9454265,639,1,Forza juve next year we'll win the champions
9010898,640,1,Forza juve next year we'll win the champions
9311133,641,1,Forza juve next year we'll win the champions
9161927,642,1,Forza juve next year we'll win the champions
9807864,643,1,Forza juve next year we'll win the champions
9411594,644,0,Forza juve next year we'll win the champions
9498984,645,1,Forza juve next year we'll win the champions
9367357,646,1,Forza juve next year we'll win the champions
9002855,647,1,Forza juve next year we'll win the champions
9510061,648,1,Forza juve next year we'll win the champions
9791780,649,0,Forza juve next year we'll win the champions
10589504,650,1,Forza juve next year we'll win the champions
8972384,651,1,Forza juve next year we'll win the champions
9567427,652,1,Forza juve next year we'll win the champions
9660618,653,1,Forza juve next year we'll win the champions
9710730,654,0,Forza juve next year we'll win the champions
9612330,655,1,Forza juve next year we'll win the champions
10155217,656,1,Forza juve next year we'll win the champions
9425918,657,1,Forza juve next year we'll win the champions
10028702,658,1,Forza juve next year we'll win the champions
10282063,659,0,Forza juve next year we'll win the champions
9042815,660,1,Forza juve next year we'll win the champions
9042618,661,1,Forza juve next year we'll win the champions
9519139,662,1,Forza juve next year we'll win the champions
9041111,663,1,Forza juve next year we'll win the champions
9316974,664,1,Forza juve next year we'll win the champions
9214910,665,0,Forza juve next year we'll win the champions
9054407,666,0,Forza juve next year we'll win the champions
10664103,667,1,Forza juve next year we'll win the champions
9395706,668,1,Forza juve next year we'll win the champions
9675282,669,1,Forza juve next year we'll win the champions
9347491,670,1,Forza juve next year we'll win the champions
10495849,671,1,Forza juve next year we'll win the champions
9410240,672,1,Forza juve next year we'll win the champions
9225443,673,0,Forza juve next year we'll win the champions
9616918,674,1,Forza juve next year we'll win the champions
9237185,675,0,Forza juve next year we'll win the champions
10889681,676,1,Forza juve next year we'll win the champions
9992025,677,1,Forza juve next year we'll win the champions
9939364,678,1,Forza juve next year we'll win the champions
9375536,679,1,Forza juve next year we'll win the champions
10107601,680,1,Forza juve next year we'll win the champions
9804681,681,1,Forza juve next year we'll win the champions
10196761,682,1,Forza juve next year we'll win the champions
9870027,683,1,Forza juve next year we'll win the champions
10046245,684,1,Forza juve next year we'll win the champions
9487027,685,1,Forza juve next year we'll win the champions
9109324,686,1,Forza juve next year we'll win the champions
8994278,687,1,Forza juve next year we'll win the champions
8997641,688,1,Forza juve next year we'll win the champions
9041752,689,1,Forza juve next year we'll win the champions
8988742,690,1,Forza juve next year we'll win the champions
10751139,691,1,Forza juve next year we'll win the champions
8977479,692,1,Forza juve next year we'll win the champions
9035712,693,1,Forza juve next year we'll win the champions
9236898,694,1,Forza juve next year we'll win the champions
10049956,695,1,Forza juve next year we'll win the champions
9297940,696,1,Forza juve next year we'll win the champions
9448116,697,1,Forza juve next year we'll win the champions
9053895,698,0,Forza juve next year we'll win the champions
10695267,699,1,Forza juve next year we'll win the champions
9070978,700,0,Forza juve next year we'll win the champions
8980409,701,0,Forza juve next year we'll win the champions
9049432,702,1,Forza juve next year we'll win the champions
10303804,703,1,Forza juve next year we'll win the champions
10201631,704,0,Forza juve next year we'll win the champions
9068388,705,1,Forza juve next year we'll win the champions
10752915,706,1,Forza juve next year we'll win the champions
9328619,707,1,Forza juve next year we'll win the champions
10257076,708,1,Forza juve next year we'll win the champions
9556534,709,1,Forza juve next year we'll win the champions
9072242,710,0,Forza juve next year we'll win the champions
9237869,711,1,Forza juve next year we'll win the champions
9136681,712,1,Forza juve next year we'll win the champions
9110484,713,1,Forza juve next year we'll win the champions
9538787,714,0,Forza juve next year we'll win the champions
9393189,715,1,Forza juve next year we'll win the champions
10493499,716,1,Forza juve next year we'll win the champions
10656772,717,1,Forza juve next year we'll win the champions
9345862,718,1,Forza juve next year we'll win the champions
8995685,719,1,Forza juve next year we'll win the champions
10856474,720,1,Forza juve next year we'll win the champions
9091653,721,1,Forza juve next year we'll win the champions
9164521,722,0,Forza juve next year we'll win the champions
9176748,723,1,Forza juve next year we'll win the champions
9175386,724,1,Forza juve next year we'll win the champions
9512591,725,1,Forza juve next year we'll win the champions
9500293,726,1,Forza juve next year we'll win the champions
9216470,727,1,Forza juve next year we'll win the champions
9080444,728,0,Forza juve next year we'll win the champions
8974843,729,0,Forza juve next year we'll win the champions
10559980,730,0,Forza juve next year we'll win the champions
10227916,731,1,Forza juve next year we'll win the champions
9302739,732,0,Forza juve next year we'll win the champions
9530224,733,0,Forza juve next year we'll win the champions
8974350,734,1,Forza juve next year we'll win the champions
10513927,735,1,Forza juve next year we'll win the champions
9040700,736,1,Forza juve next year we'll win the champions
10373579,737,1,Forza juve next year we'll win the champions
9157413,738,1,Forza juve next year we'll win the champions
9061942,739,0,Forza juve next year we'll win the champions
8968988,740,0,Forza juve next year we'll win the champions
10267733,741,1,Forza juve next year we'll win the champions
9356000,742,1,Forza juve next year we'll win the champions
9016966,743,1,Forza juve next year we'll win the champions
9341801,744,1,Forza juve next year we'll win the champions
9303749,745,0,Forza juve next year we'll win the champions
10142655,746,0,Forza juve next year we'll win the champions
9758952,747,0,Forza juve next year we'll win the champions
10031667,748,1,Forza juve next year we'll win the champions
9031063,749,0,Forza juve next year we'll win the champions
10633333,750,1,Forza juve next year we'll win the champions
9009579,751,1,Forza juve next year we'll win the champions
9440619,752,1,Forza juve next year we'll win the champions
9237966,753,1,Forza juve next year we'll win the champions
9983329,754,0,Forza juve next year we'll win the champions
9264398,755,1,Forza juve next year we'll win the champions
9055352,756,1,Forza juve next year we'll win the champions
9167155,757,1,Forza juve next year we'll win the champions
9900981,758,1,Forza juve next year we'll win the champions
10783074,759,0,Forza juve next year we'll win the champions
10314722,760,1,Forza juve next year we'll win the champions
8979647,761,0,Forza juve next year we'll win the champions
